Title,Developer/Provider,Category,URL,Embed URL (in-app),Description
Puzzle Drive,GamePix,puzzle,https://play.gamepix.com/puzzle-drive/,https://play.gamepix.com/puzzle-drive/embed?sid=U274U,"Navigate through intricate puzzles to fuel your journey! Each solution propels your car ahead, allowing you to collect coins and unlock vibrant new worlds. Puzzle Drive offers endless excitement with its dynamic levels and engaging challenges that keep every adventure fresh and rewarding."
My Sugar Factory,GamePix,action,https://play.gamepix.com/my-sugar-factory/,https://play.gamepix.com/my-sugar-factory/embed?sid=U274U,"Build a sweet empire from scratch in My Sugar Factory! Start with a tap, expand with factories and labs, and innovate new sugarcane varieties to maximize profits. Enjoy strategic turn-based management and earn even while idle, all wrapped in charming pixel art. Every decision matters on your sugary journey!"
Kobadoo Flags,GamePix,trivia,https://play.gamepix.com/kobadoo-flags/,https://play.gamepix.com/kobadoo-flags/embed?sid=U274U,"Test your flag knowledge with Kobadoo Flags, an addictive game that sharpens memory and boosts cognitive skills. Memorize flags as challenges intensify, making it both entertaining and enlightening. Perfect for flag enthusiasts and those eager to enhance mental performance while having fun. Dive into this captivating world of flags today!"
Saguaro,GamePix,arcade,https://play.gamepix.com/saguaro/,https://play.gamepix.com/saguaro/embed?sid=U274U,"In Saguaro, dash through a vibrant Mexican landscape as a lively cactus, dodging whimsical balloons to keep your stylish gear intact. Collect glowing maracas to reclaim lost items and boost your score. Strategize movements with intuitive controls to master this dynamic, colorful arcade world."
HOOPS the Game,GamePix,basketball,https://play.gamepix.com/hoops-the-game/,https://play.gamepix.com/hoops-the-game/embed?sid=U274U,"Precision and timing are your best allies in HOOPS! Maneuver skillfully as you toss your basketball from hoop to hoop, aiming for direct shots to rack up bonus points. Collect coins along the way to unlock stylish customizations for your ball. Can you master the ultimate high score challenge?"
Drink Drive Survive,GamePix,racing,https://play.gamepix.com/drink-drive-survive/,https://play.gamepix.com/drink-drive-survive/embed?sid=U274U,"Navigate chaos in Drink Drive Survive, mastering impaired driving through relentless challenges. Experience the thrill of survival as your reflexes are tested by an intentionally skewed reality. With each level demanding sharper focus, will you outlast the hazards, or succumb to the simulated intoxication? Your score rides on endurance."
Bff Christmas Cookie Challenge,GamePix,kids,https://play.gamepix.com/bff-christmas-cookie-challeng/,https://play.gamepix.com/bff-christmas-cookie-challeng/embed?sid=U274U,Step into a princess's role and compete in merry cookie decorating battles! Let your creativity shine as you design festive treats using vibrant colors and unique decorations. Outsmart your friends or AI in this cheerful holiday challenge where imagination and presentation hold the key to sweet victory.
Mr Santa Run 2,GamePix,addictive,https://play.gamepix.com/mr-santa-run-2/,https://play.gamepix.com/mr-santa-run-2/embed?sid=U274U,"Get ready for a jolly rush in Mr Santa Run 2! Guide Santa through a festive, obstacle-filled world, collecting stars to boost your score. Hone your reflexes and timing to navigate dangers, master jumps, and enjoy the thrill of this holiday-inspired arcade challenge."
Wear the Helmet,GamePix,racing,https://play.gamepix.com/wear-the-helmet/,https://play.gamepix.com/wear-the-helmet/embed?sid=U274U,"Navigate treacherous roads in ""Wear the Helmet,"" a thrilling 2D endless-runner. Steer your scooter safely through relentless obstacles with simple keyboard controls. Dodge barricades, roadblocks, and open sewer holes. Choose strategically—will you wear the helmet for extra bounce or rely solely on skill? How far can you ride?"
Stickman Simulator Final Battle,GamePix,strategy,https://play.gamepix.com/stickman-simulator-final-battle/,https://play.gamepix.com/stickman-simulator-final-battle/embed?sid=U274U,"Strategize and command your stickmen army in epic 3D battles. Assemble units, balance forces, and devise winning formations against relentless foes. Each victory brings new resources and units, challenging your tactical prowess in a thrilling final showdown. Adapt your strategy to conquer the battlefield and clinch ultimate victory."
Babel Tower,GamePix,strategy,https://play.gamepix.com/babel-tower/,https://play.gamepix.com/babel-tower/embed?sid=U274U,"In Babel Tower, mine resources and craft them into bricks as you race to construct the mythical Tower of Babel. Strategize and upgrade your operations, swiftly advancing through automation and clever planning to build higher and reach the heavens faster. An addictive blend of resource management and incremental growth awaits!"
Supercars Zombie Driving,GamePix,adventure,https://play.gamepix.com/supercars-zombie-driving/,https://play.gamepix.com/supercars-zombie-driving/embed?sid=U274U,"Rev your engines and take on hordes of zombies in a high-speed, apocalyptic driving spree! Blast through streets at full throttle, using your swift supercar to mow down the undead. Navigate the chaos with precision, ensuring survival as you clear city zones. Drive fearlessly, it's your ultimate weapon."
Worm Hunt - Snake game iO zone,GamePix,io,https://play.gamepix.com/worm-hunt-snake-game-io-zone/,https://play.gamepix.com/worm-hunt-snake-game-io-zone/embed?sid=U274U,"Dive into ""Worm Hunt"" and relive the retro snake experience with a modern twist. Navigate massive fields, outwit opponents, and become the ultimate worm by consuming food and evolving with strategic power-ups. Engage in thrilling real-time battles to climb the leaderboard and claim victory!"
Samurai Brawling,GamePix,adventure,https://play.gamepix.com/samurai-brawling/,https://play.gamepix.com/samurai-brawling/embed?sid=U274U,"Embark on an exhilarating 3D adventure in Samurai Brawling as Arashin, a fierce Yakuza warrior. Engage in strategic, pulse-pounding battles against formidable foes. Unveil hidden truths in a gripping storyline, mastering special moves and evolving abilities to triumph in a world teeming with samurais, ninjas, and intrigue."
Ragdoll Mega Dunk,GamePix,sports,https://play.gamepix.com/ragdoll-mega-dunk/,https://play.gamepix.com/ragdoll-mega-dunk/embed?sid=U274U,"Unleash your creativity in Ragdoll Mega Dunk by guiding quirky characters through imaginative obstacle courses in pursuit of the perfect dunk. Master the physics and timing to send your ragdoll soaring, balancing on trampolines and avoiding barriers in this hilariously unpredictable 3D basketball experience."
Goal Skibidi Goal,GamePix,sports,https://play.gamepix.com/goal-skibidi-goal/,https://play.gamepix.com/goal-skibidi-goal/embed?sid=U274U,"Dive into the zany world of Goal Skibidi Goal, where frenetic physics-based soccer controls keep you on edge. Navigate using nimble head motions, leveraging clever jumps, ducks, and slides. Master power-ups to outwit opponents in dynamic duels filled with unpredictability and exhilarating momentum."
Strykon,GamePix,first-person-shooter,https://play.gamepix.com/strykon/,https://play.gamepix.com/strykon/embed?sid=U274U,"Immerse yourself in Strykon, a thrilling mobile game where strategic prowess meets heart-pounding action. Command your forces in explosive firefights across diverse modes. Customize and upgrade a vast arsenal while experiencing breathtaking graphics and sound. Intuitive controls and continuous challenges keep the excitement alive! Jump into battle now!"
Brick Blaze,GamePix,arcade,https://play.gamepix.com/brickblaze/,https://play.gamepix.com/brickblaze/embed?sid=U274U,"Unleash your inner arcade champion in Brick Blaze! Navigate your paddle to demolish vibrant neon bricks, harness thrilling power-ups, and master relentless challenges. With every shattered brick, climb the leaderboard and chase that ultimate high score in this electrifying retro revival."
Park the Cars,GamePix,racing,https://play.gamepix.com/park-the-cars/,https://play.gamepix.com/park-the-cars/embed?sid=U274U,"Park the Cars puts your driving precision to the test with increasingly challenging levels. Navigate tight spaces, dodge obstacles, and park flawlessly using simple controls. Immerse yourself in vibrant graphics and a realistic driving experience where patience and practice become your ultimate parking allies."
Super Oliver World,GamePix,platformer,https://play.gamepix.com/super-oliver-world/,https://play.gamepix.com/super-oliver-world/embed?sid=U274U,"Guide Oliver through perilous realms filled with traps and foes in Super Oliver World. Smash blocks for surprises, collect coins, and uncover hidden power-ups to outsmart enemies. With retro pixel graphics and strategic gameplay, it's an exhilarating journey for arcade enthusiasts seeking thrilling action and unexpected challenges."
Skibidi Laser Kill,GamePix,action,https://play.gamepix.com/skibidi-laser-kill/,https://play.gamepix.com/skibidi-laser-kill/embed?sid=U274U,"Dive into the action-packed world of Skibidi Laser Kill, where your reflexes are your best ally. Navigate relentless waves of foes with agile dodge maneuvers and precision laser attacks. Survive the escalating intensity, strategize your targets, and prove your mettle in this fast-paced laser shooter game."
Stickman Prison Counter Assault,GamePix,shooter,https://play.gamepix.com/stickman-assault-prison-strike/,https://play.gamepix.com/stickman-assault-prison-strike/embed?sid=U274U,"Chaos reigns as you choose your side in Stickman Prison Counter Assault. Engage in fast-paced 3D battles, switching between Swat and Prisoners. With simple controls and automatic weapon upgrades, focus on aiming, firing, and outmaneuvering your foes. Quick respawns and seamless action ensure nonstop excitement."
WW2 Call of Sniper,GamePix,war,https://play.gamepix.com/ww2-call-of-sniper/,https://play.gamepix.com/ww2-call-of-sniper/embed?sid=U274U,"In WW2 Call of Sniper, step into the boots of a stealthy marksman tasked with completing daring solo missions in enemy territory. Balance precision and strategy as you navigate intense environments, choose your loadout, and outmaneuver foes. Can you fulfill your duty without being detected?"
